VehRegNo,DistanceTraveled
WPBCN-5702,835.0
WPBCN-5702,810.0
WPML-6825,0.0
WPML-6825,22067.0
SPBEM-7010,2281.0
59-2831,4124.0
59-2831,4124.0
59-2831,4124.0
SPBEP-4461,5047.0
SPBEP-4461,5049.0
SPBEP-4461,5050.0
SPBDG-4685,1428.0
NWLN-5988,7378.0
NWPU-9132,8726.0
SPBEQ-7167,8185.0
NWKR-8697,4826.0
SPYU-8607,1.0
SPYU-8607,0.0
NWWE-6281,11459.0
NWWE-6281,11407.0
NWWE-6281,11407.0
SGAAF-0079,3892.0
SGAAF-0079,3892.0
WPBBU-3711,21660.0
WPBBU-3711,21659.0
NWVI-4167,8154.0
NWVI-4167,8163.0
WPWF-2051,21968.0
SPTG-0635,0.0
WPJN-2118,991.0
WPBBU-3258,17641.0
SPLE-8021,23622.0
WPBDG-3970,4564.0
SPBBU-0253,12930.0
SPBBU-0253,12932.0
154-9059,0.0
154-9059,0.0
WPMM-2190,6202.0
WPVF-9630,10678.0
SPXZ-5737,13941.0
WPWE-8765,0.0
WPVE-2526,6072.0
WPPE-7698,13894.0
WPKN-3254,14436.0
WPBAR-1952,8886.0
WPAAE-7021,0.0
NWBDI-4295,61376.0
NWAAV-9521,8814.0
NWAAV-9521,8814.0
NWKK-5331,9638.0
SPML-7550,3075.0
NWYV-0041,35601.0
NWYV-0041,35601.0
NWYV-0041,35621.0
NWYV-0041,35621.0
NWYV-0041,35159.0
NWYV-0041,35159.0
WPBBV-3598,12688.0
SPBEJ-8494,12614.0
SPBEJ-8494,12614.0
SPBEJ-8494,12614.0
SPBEJ-8494,12614.0
NWWF-2374,0.0
NWWF-2374,0.0
NWYU-7347,10566.0
SPBEN-4929,3136.0
SPBEN-4929,3140.0
NWKK-2540,32629.0
NWTG-2428,2416.0
SPTF-6757,3114.0
SPTF-6757,3117.0
NWGW-8224,4895.0
SPHR-7528,9301.0
SPHR-7528,9301.0
NWXI-1976,20236.0
NWXI-1976,20237.0
WPPD-4129,3811.0
CPKR-7307,6544.0
SPBAA-0901,12486.0
SPBAA-0901,12490.0
NWAAV-6655,3368.0
SPXI-3173,8150.0
NWGN-2566,0.0
NWBEQ-1529,21268.0
SPXG-5411,6088.0
SPXG-5411,6094.0
SPYV-2117,3261.0
NWGL-9382,14080.0
SPTG-1520,3120.0
SPTG-1520,3122.0
WPKV-1691,4509.0
WPHR-3790,14854.0
WPBEP-8801,10457.0
WPBEQ-6658,3517.0
WPKN-1517,8413.0
WPAAW-6599,7725.0
WPAAW-6599,7725.0
SPWE-9234,7280.0
WPLK-5715,12158.0
32-8430,7978.0
WPXZ-6321,11576.0
WPXZ-6321,11536.0
WPXZ-6321,11536.0
WPHS-3788,0.0
WPHS-3788,0.0
WPLL-1434,80008.0
WPCAO-4846,7490.0
WPDAC-6570,2810.0
43-3993,6394.0
UPQI-5721,4264.0
UPQI-5721,4267.0
UPAAE-3662,9204.0
UPAAE-3662,9206.0
UPBDG-5597,4592.0
UPBDG-5597,4592.0
UPMM-1577,2.0
UPMM-1577,2.0
UPYU-9724,0.0
SGUC-0243,30.0
SGUC-0243,30.0
SGUC-0243,30.0
SGUC-0243,30.0
WPBBV-2572,7734.0
UPQV-6758,24772.0
UPQV-6758,24774.0
UPQV-6758,24772.0
UPQV-6758,24772.0
UPQV-6758,24774.0
UPQV-6758,24772.0
WPMM-2045,93648.0
WPMM-2045,93632.0
WPMM-2045,93628.0
WPMM-3760,0.0
UPUA-9527,7237.0
WPPE-7589,7247.0
110-4842,187.0
110-4842,129.0
NWKX-7930,22095.0
WPQN-0245,26278.0
WPQN-0245,26258.0
WPBDG-3649,7002.0
WPBDG-3649,7002.0
WPQV-6013,1839.0
WPXG-2851,11930.0
NWMM-0604,0.0
SPVI-3107,0.0
SPVI-3107,0.0
SPVI-3107,0.0
WPCAD-4082,34097.0
EPMK-4343,0.0
EPMK-4343,0.0
NWYU-0555,8005.0
NWYU-0555,8011.0
EPBBU-5236,14878.0
SPAAV-8789,10069.0
SPAAV-8789,10071.0
SPAAV-8789,10073.0
EPUC-2007,0.0
SPYU-5777,1527.0
WPUN-2089,0.0
EPDAC-7941,22519.0
EPBBU-9269,10443.0
EPWF-1993,63668.0
SPTX-6327,0.0
EPBBW-2868,0.0
SPAAV-8790,2763.0
SPAAV-8790,2772.0
SPAAV-8790,2844.0
EPJQ-1189,0.0
EPXG-1738,4426.0
EPXG-1738,4426.0
SPUB-9459,1188.0
EPBBV-3340,7888.0
SPPD-3657,3746.0
EPUT-3147,92922.0
EPBBV-1422,6794.0
SPBAR-5578,5199.0
SPBBU-7348,4844.0
SPBBU-3531,0.0
SPBBU-3531,0.0
SPBBU-3531,0.0
SPBBU-3531,0.0
EPBBU-7364,11711.0
EPBBU-7364,11716.0
EPBBU-7364,11718.0
EPTG-7391,71825.0
EPTG-7391,71825.0
SPBDF-4092,6673.0
SPBDF-4092,6677.0
SPBDF-4092,6677.0
SPBDF-4092,6675.0
SPBDF-4092,6679.0
SPBDF-4092,6679.0
EPUT-5146,0.0
EPUT-5146,0.0
SPXG-4549,9603.0
SPXG-4549,9613.0
SPXG-4549,9622.0
EPBEQ-2807,7264.0
EPBER-1098,9472.0
SPUT-5981,3291.0
SPBDH-6755,11173.0
SPPS-1043,9653.0
143-6585,0.0
143-6585,0.0
SPVF-8928,0.0
SPYV-0361,0.0
SPYV-0361,0.0
SPUB-9465,6129.0
SPYU-8676,6081.0
SPYU-8676,6081.0
SPHR-2764,0.0
SPHR-2764,0.0
SPVI-4916,7020.0
54-8485,10461.0
UPQV-8183,10253.0
UPQV-8183,10255.0
UPBBU-3513,0.0
UPAAE-8711,3139.0
UPAAE-8711,3740.0
WPYG-0752,13446.0
UPBDC-5912,0.0
UPBDH-2077,6107.0
UPBDH-2077,6110.0
UPBDH-2077,6110.0
UPBDH-2077,6113.0
UPBER-4041,4420.0
UPBER-4041,4420.0
136-7768,8881.0
UPXZ-0770,8342.0
UPAAE-5520,8068.0
UPAAN-2980,2516.0
WPABJ-0335,90000.0
WPABJ-0335,0.0
UPABO-6352,9233.0
UPABO-6352,9233.0
WPBER-6926,6721.0
WPBER-6926,6721.0
UPAAV-6231,8758.0
WPKK-2062,9452.0
UPXG-2819,10212.0
UPXG-2819,10282.0
WPGZ-3919,0.0
WPGZ-3919,0.0
WPGZ-3919,0.0
UPLJ-2711,59228.0
WPTF-9693,21206.0
WPTF-9693,71206.0
WPBAR-1819,9435.0
WPJQ-5934,10000.0
WPHS-1533,4113.0
WPBBU-6157,8166.0
59-2089,350888.0
WPBAR-2590,9178.0
57-8253,9878.0
WPYG-1901,0.0
WPYG-1901,0.0
101-0522,0.0
101-0522,0.0
101-0522,53504.0
101-0522,53504.0
WPXX-3925,5774.0
WPXX-3925,5789.0
WPWE-9725,0.0
SPMK-4602,0.0
SPXE-6376,19593.0
SPXE-6376,19597.0
EPBBV-3365,8566.0
NWXZ-0541,11650.0
SPMM-8891,29054.0
EPBER-2569,16274.0
EPBBV-1546,10150.0
WPAAV-6573,1863.0
WPKI-2890,1734.0
WPTG-4618,10000.0
WPTG-4618,0.0
WPTG-4618,0.0
WPTG-4618,0.0
WPTG-4618,10000.0
WPTG-4618,0.0
WPTG-4618,0.0
WPTG-4618,0.0
EPXZ-5860,14808.0
EPXZ-5860,14809.0
SPPU-9463,9276.0
EPBBT-1869,9809.0
EPBBV-1893,13431.0
EPXG-4853,1289.0
EPXG-4853,1290.0
EPBDG-4835,11615.0
WPCAX-3401,17109.0
EPTG-1215,0.0
EPTG-1217,0.0
EPDAF-0200,11090.0
EPBAR-2528,12302.0
EPKH-7148,43593.0
EPBDG-2223,15539.0
EPXX-4244,8933.0
WPKS-0701,15437.0
EPBDG-5336,5958.0
WPYU-9924,4193.0
WPML-6696,8953.0
WPCAX-3319,5318.0
WPND-2208,25566.0
WPBDG-2716,1310.0
WPBDG-2716,1306.0
WPYV-1037,37077.0
WPLA-9262,563565.0
28-6727,155264.0
28-6727,155251.0
WPPF-8683,40389.0
WPCAD-5855,4083.0
68-2701,0.0
WPPX-0576,34733.0
WPPX-0576,34733.0
WPPX-0576,34733.0
WPCAD-4007,11817.0
50-6737,558.0
WPYG-8736,6565.0
WPWF-3053,2770.0
WPPH-1362,21408.0
EPBBU-7464,72433.0
56-4706,20694.0
56-4706,12600.0
WPBDG-3632,9647.0
WPBEQ-2762,7134.0
WPWE-0135,4876.0
WPWE-0135,5122.0
WPBAR-8930,10342.0
WPMM-1670,0.0
WPMM-1670,0.0
WPGY-1025,16570.0
WPTF-0124,46725.0
WPJQ-3031,0.0
WPJQ-3031,0.0
WPVJ-6968,7446.0
WPVJ-6968,7449.0
WPBBV-0396,5621.0
WPAAE-2233,69743.0
WPYU-8752,5077.0
WPYU-8752,5027.0
SPUT-5570,6123.0
SPUT-5570,6143.0
SPUT-5570,6144.0
SPUT-5570,6114.0
SPUT-5570,6134.0
SPUT-5570,6135.0
NWML-6887,50.0
NWML-6887,6.0
NWML-6887,0.0
NWML-6887,50.0
NWML-6887,6.0
NWML-6887,0.0
NWQI-7278,5.0
NWQI-7278,5.0
NWQI-7278,0.0
NWQI-7278,0.0
NWQI-7278,5.0
NWQI-7278,5.0
NWQI-7278,0.0
NWQI-7278,0.0
NWQI-7278,5.0
NWQI-7278,5.0
NWQI-7278,0.0
NWQI-7278,0.0
146-4901,5136.0
146-4901,5140.0
146-4901,5160.0
NWBDF-0747,4931.0
NWBDF-0747,4955.0
NWBEQ-4903,15703.0
NWBEQ-4903,15772.0
NWBEN-3784,3812.0
NWBEN-3784,3815.0
NWYP-7582,0.0
NWBAR-5281,4645.0
NWBAR-5281,4653.0
47-5793,1.0
47-5793,1.0
47-5793,0.0
NWVH-3785,8080.0
NWVH-3785,8089.0
155-4241,6339.0
NWBBT-1661,573.0
NWBBT-1661,573.0
NWAAM-7634,1878.0
WPHS-5471,78886.0
NWQR-6705,87378.0
NWQR-6705,87334.0
NWQR-6705,87377.0
NWQR-6705,87333.0
WPPS-1830,132735.0
NWBDG-9317,4698.0
26-8720,193318.0
26-8720,193318.0
26-8720,193318.0
26-8720,193318.0
WPPH-5479,21198.0
WPGZ-0822,66634.0
WPGZ-0822,66634.0
WPGZ-0822,66634.0
WPGZ-0822,0.0
WPGZ-0822,0.0
WPGZ-0822,0.0
WPABO-9217,15214.0
WPBBU-3024,9121.0
WPBDF-9967,14116.0
WPBDF-9967,14117.0
WPUS-3463,0.0
WPYU-8405,26183.0
WPBDG-7995,8895.0
WPBDG-7995,8895.0
WPBDG-7995,8895.0
WPBBU-4873,13639.0
WPBBU-4873,13641.0
WPWE-9445,0.0
WPWE-9445,0.0
WPBBV-5155,11294.0
NWYG-0822,4632.0
WPBBV-5010,25765.0
92-6479,42763.0
92-6479,42763.0
92-6479,42763.0
WPTF-8071,12630.0
NWXZ-6424,6331.0
NWXZ-6424,6329.0
NWXZ-6424,6331.0
NWXZ-6424,6329.0
NWXZ-6424,6346.0
NWXZ-6424,6344.0
CPML-8806,21418.0
NWGY-4248,6000.0
40-6657,0.0
40-6657,500.0
31-5753,5028.0
NWHS-1889,362028.0
SGVX-4813,8212.0
NWBDH-5060,8142.0
NWBDH-5060,8151.0
NWBDH-5060,8142.0
NWBDH-5060,8151.0
NWBAR-6843,5563.0
NWKS-1756,14679.0
NWBAR-4695,5265.0
NWBAR-4695,5266.0
NWBAN-2189,9548.0
NWBAN-2189,9906.0
NWBAN-2189,7961.0
NWBAN-2189,9969.0
NWBAN-2189,9454.0
NWBAN-2189,9812.0
NWBAN-2189,7867.0
NWBAN-2189,9875.0
NWBAN-2189,9436.0
NWBAN-2189,9794.0
NWBAN-2189,7849.0
NWBAN-2189,9857.0
150-5919,0.0
150-5919,0.0
150-5919,0.0
150-5919,0.0
150-5919,0.0
150-5919,0.0
NWAAV-6756,39.0
NWVI-2699,93213.0
NWVI-2699,93209.0
WPABI-8914,8113.0
WPQC-9016,0.0
WPVI-4119,5145.0
NWWF-5513,1.0
NWWF-5513,1.0
NWXZ-4479,16194.0
NPQI-6869,2362.0
NPQI-6869,65500.0
NPQI-6869,36371.0
WPCAX-3395,15776.0
NPBDG-5973,12520.0
NPXG-0806,11166.0
EPUC-0890,867743.0
80-1097,2304.0
80-1097,2304.0
80-1097,2304.0
80-1097,2304.0
80-1097,2304.0
80-1097,2304.0
80-1097,2315.0
80-1097,2315.0
WPBDG-5760,4186.0
WPBBV-5433,10502.0
WPXG-3013,11105.0
WPABJ-3151,16589.0
WPABJ-3151,18600.0
WPABJ-3151,16590.0
WPMK-7289,2616.0
WPMK-7289,2616.0
WPMK-7289,2618.0
WPMK-7289,2616.0
WPMK-7289,2616.0
WPMK-7289,2618.0
WPMK-7289,2616.0
WPMK-7289,2616.0
WPMK-7289,2618.0
NPGY-9405,51643.0
EPUB-1794,6731.0
EPUB-1794,6715.0
WPHS-1680,1.0
WPML-8620,433100.0
WPML-8620,6899.0
WPML-8620,6989.0
WPBER-2647,20621.0
205-5501,53516.0
205-5501,53515.0
205-5501,53516.0
205-5501,53515.0
WPTG-7073,87120.0
WPBBV-5485,22688.0
WPBBV-5485,22750.0
WPBBV-5485,22698.0
WPBBV-5485,22760.0
WPXF-9794,7430.0
WPWF-7970,2130.0
WPWF-7970,2130.0
WPJE-0524,0.0
WPJE-0524,0.0
EPUB-9858,0.0
EPUB-9858,0.0
EPUB-9858,0.0
EPUB-9858,0.0
SGGY-2826,9999.0
NPBDG-2161,7546.0
EPAAM-7700,31920.0
EPAAM-7700,7584.0
EPAAM-7700,31927.0
EPAAM-7700,7577.0
SGAAV-4985,6316.0
NWXG-0718,26893.0
NWXG-0718,26901.0
WPBEQ-3878,18311.0
SGXG-2013,7998.0
SGKS-2030,3609.0
CPABO-9001,4175.0
SPQV-5943,0.0
SGPS-2836,10719.0
SGPS-2836,10733.0
SGPS-2836,14697.0
SGPY-8993,32013.0
SGAAN-0180,3657.0
SGAAN-0180,3662.0
SGAAN-0180,3661.0
SGAAN-0180,3666.0
UPPB-0417,4262.0
SGUS-8633,84745.0
SGBAQ-8757,4785.0
136-4216,1.0
136-4216,1.0
SGYG-4019,35714.0
SGYG-4019,35718.0
SGPY-8381,29216.0
SGPY-8381,29207.0
SGPY-8381,29231.0
SGPY-8381,29279.0
SGPY-8381,29270.0
SGPY-8381,29294.0
SGPY-8381,29285.0
SGPY-8381,29276.0
SGPY-8381,29300.0
SGXA-3824,7053.0
SGXA-3824,7053.0
SGXA-3824,7053.0
SGXA-3824,7053.0
SGBDG-9522,11309.0
SGBDG-9522,11306.0
WPBDF-8254,17020.0
WPBDF-8254,17020.0
SGVE-0855,5443.0
SPHR-9972,392.0
SGAAV-8777,10991.0
SGBDG-2537,15999.0
SGBDG-2537,15999.0
SGBAR-8875,11106.0
131-0402,93973.0
131-0402,93973.0
131-0402,93973.0
NCBEP-3813,7854.0
EPJQ-5849,0.0
NCBAQ-8731,176.0
WPJP-8454,60326.0
WPJP-8454,1.0
WPJP-8454,60326.0
WPJP-8454,60326.0
WPJP-8454,1.0
WPJP-8454,60326.0
WPJP-8454,60326.0
WPJP-8454,1.0
WPJP-8454,60326.0
WPJP-8454,60326.0
WPJP-8454,1.0
WPJP-8454,60326.0
WPWF-4188,11755.0
WPXB-8096,14545.0
NWAAV-8306,35107.0
SGBDF-3248,6555.0
EPVH-3143,89768.0
EPXZ-5731,4744.0
EPXZ-5731,4749.0
CPBBU-8607,1925.0
UPBBU-9020,9240.0
SPQI-2370,10594.0
SPQI-2370,10594.0
WPBDG-5728,7679.0
WPCAD-6904,15542.0
SPBBU-2520,16874.0
NWWF-5173,16623.0
NWWF-5173,16622.0
SPXA-9524,10746.0
WPKN-2497,5138.0
UPAAN-2023,19482.0
SGBEQ-3327,9793.0
SGDAC-7509,4666.0
SGVI-1887,4340.0
SGVI-1887,4354.0
SGVI-1887,4360.0
SGWD-8931,9801.0
SPYG-5196,294.0
UPBBT-4688,5137.0
SPBER-1400,0.0
SPBER-1400,0.0
SGAAV-6958,66435.0
SGAAV-6958,66435.0
SGMM-3020,0.0
SGAAV-7491,1979.0
SGAAV-7491,1974.0
SGQC-8883,8.0
SGYU-8671,27808.0
SGPK-1077,42166.0
WPBDG-9134,11812.0
NWABI-6302,8052.0
SPBEK-4580,3220.0
SPBEK-4580,3214.0
SPXZ-5291,3767.0
SPXZ-5291,3770.0
NWBAA-2693,5661.0
NWABO-9153,3248.0
NWABO-9153,3250.0
NCGZ-3936,1.0
NWVI-6792,3726.0
NWQV-1735,5436.0
NWQV-1735,5438.0
NWUT-2864,9498.0
NWUT-2864,9473.0
NWBAQ-9676,0.0
NWBAQ-9676,0.0
NWWE-8563,9748.0
NWBEN-9882,11883.0
NWBEN-9882,11887.0
NWXI-1693,17226.0
WPVI-0393,2879.0
WPVI-0393,2905.0
WPVI-0393,2902.0
NWBEQ-3842,0.0
SGNB-6964,19256.0
NCDAC-7661,41013.0
206-9974,0.0
EPUB-9761,4102.0
EPUB-9761,4112.0
EPUB-9761,4125.0
NCAAN-3169,2454.0
EPAAV-8206,5524.0
EPBDF-2174,9171.0
EPBDF-2174,9171.0
EPBDF-2174,9175.0
EPBDF-2174,9175.0
NCTG-7389,0.0
NCTG-7389,59999.0
NCTG-7389,0.0
NCTG-7389,59999.0
NCVJ-2076,18727.0
SPNB-5257,10741.0
SPNB-5257,10741.0
EPVH-8151,0.0
EPVH-8151,1.0
EPVH-8151,0.0
EPVH-8151,1.0
NWXF-4220,6874.0
NWXF-4220,6894.0
NWXF-4220,6901.0
NWHS-4491,8953.0
NWBDG-6219,7484.0
NWBDE-0818,4837.0
NWXZ-6513,23471.0
NWUT-3692,3105.0
NWTC-5217,30.0
NWTC-5217,30.0
NWVH-5285,584955.0
NWVH-5285,1266.0
NWVH-5285,1259.0
NWXG-2954,8692.0
NWXG-2954,8692.0
NWBDF-3534,7111.0
CPABN-4576,11077.0
WPBER-7685,19308.0
WPBER-7685,19308.0
WPBER-1150,19762.0
WPAAE-5625,11336.0
WPAAE-5625,11335.0
WPXE-7194,3446.0
WPXE-7194,3445.0
WPXE-7194,3446.0
WPTG-0212,4802.0
WPTG-0212,4802.0
WPUT-4192,6508.0
WPUT-4192,6508.0
WPUR-9018,2350.0
WPXF-8868,7110.0
WPXF-8868,13472.0
NWWE-6397,9863.0
WPBEQ-2235,11873.0
WPBEQ-2235,11873.0
WPBER-0471,10460.0
WPVH-7795,0.0
WPYV-1518,6456.0
WPVI-3216,0.0
WPVI-3216,0.0
WPVI-3216,0.0
WPBEQ-6599,1797.0
WPBBV-6493,12956.0
SPVH-9265,7555.0
SPVH-9265,7561.0
SPVH-9265,7551.0
SPVH-9265,7557.0
NCXG-4551,22756.0
WPYG-0369,74732.0
WPBBU-4406,4720.0
119-9157,9580.0
119-9157,0.0
119-9157,102.0
WPUB-7800,4705.0
WPUB-7800,4706.0
WPUB-7800,4706.0
WPBEP-8913,5095.0
CPXF-7471,10768.0
CPXF-7471,10768.0
SPKG-5131,11763.0
WPGE-5157,4170.0
WPGE-5157,4080.0
WPGE-5157,4080.0
WPBAN-1238,0.0
WPBDG-2637,8162.0
WPUT-3764,0.0
WPUT-3764,0.0
WPBEI-6567,9277.0
NPWE-6883,6029.0
WPBDH-8153,485.0
NPLJ-1713,36226.0
NPLJ-1713,36223.0
SGAAV-6152,12396.0
NPAAE-8701,24104.0
NCMM-4645,0.0
CPKX-7691,26675.0
NWBEP-4047,8724.0
NPBDD-7881,0.0
NPVE-4936,7701.0
NWGM-2174,395209.0
NCBDH-5229,8904.0
NCBDH-5229,8866.0
WPGE-8000,14546.0
SPBDG-1864,24033.0
WPUT-6029,18329.0
EPQC-9143,24985.0
WPUC-2406,5148.0
EPXZ-1403,5052.0
EPXZ-1403,5322.0
NCBDG-2277,8783.0
SPJQ-5005,0.0
SPJQ-5005,0.0
SPJQ-5005,0.0
CPGE-4177,44710.0
CPGE-4177,5299.0
CPGE-4177,44700.0
CPGE-4177,44701.0
WPBER-9440,14009.0
WPHS-6482,119715.0
53-7075,18.0
NCBAP-7884,9436.0
SGUC-4026,6107.0
SGBAR-6822,9739.0
WPXE-1661,6548.0
WPXE-1661,452.0
EPBBV-5011,9893.0
WPQC-8899,48402.0
WPQC-8899,48409.0
WPQC-8899,48416.0
WPQC-8899,6741.0
WPQC-8899,6748.0
WPQC-8899,6755.0
WPQC-8899,6741.0
WPQC-8899,6748.0
WPQC-8899,6755.0
CPYV-1604,20476.0
CPYV-1604,80481.0
WPYG-1709,22658.0
WPYG-1709,22658.0
WPYG-1709,22658.0
WPYG-1709,22658.0
WPYG-1709,22659.0
WPYG-1709,22659.0
NWXZ-4589,0.0
SGDAC-7432,30307.0
WPYG-0235,10378.0
UPKK-3913,6577.0
NWXE-9667,10162.0
68-4701,0.0
68-4701,0.0
WPABJ-0130,22163.0
WPGM-0966,0.0
NPBBV-1757,71040.0
NPBBV-1757,71042.0
NPBBV-1757,71046.0
SGAAV-7575,327277.0
NPXG-3871,2955.0
NCAAE-7926,11654.0
SGXZ-6493,13296.0
SGXZ-6493,13291.0
WPQI-7304,26830.0
WPQI-7304,26830.0
EPBBU-8318,5648.0
NCBER-4685,3907.0
WPGF-5757,11200.0
CPAAE-7863,38824.0
CPAAE-7863,38783.0
CPAAE-7863,38775.0
NWYJ-3018,6106.0
NWYJ-3018,6089.0
WPTG-4037,1449.0
WPTG-4037,1447.0
WPKN-3463,73191.0
103-5584,2031.0
103-5584,2031.0
WPTF-8836,0.0
NWWF-1086,19848.0
EPUT-0911,34237.0
EPUT-1011,0.0
EPUT-1011,0.0
NCYU-7404,3.0
NWBBU-5436,12870.0
NWBBU-5436,12872.0
146-8603,0.0
NPXZ-6934,4441.0
NPXZ-6934,4441.0
WPKG-2417,11724.0
WPAAE-7903,10330.0
NPBBV-3274,10444.0
SGYU-6356,14000.0
WPABJ-1639,10779.0
WPLC-9488,10389.0
WPLC-9488,10397.0
NPBBV-3200,0.0
NPBBV-3200,0.0
WPML-9849,62262.0
WPML-9849,62261.0
SPBAR-2199,5789.0
WPHQ-7797,50001.0
WPHQ-7797,0.0
EPMM-1751,12631.0
EPWF-9168,1999.0
WPKK-2661,14278.0
WPPH-5453,6988.0
EPVH-5867,6040.0
EPVH-5867,6040.0
WPKN-3431,4025.0
WPKN-3431,4025.0
WPAAV-7672,11891.0
40-0564,10827.0
WPCAX-2867,4939.0
WPBEQ-5959,10358.0
WPBEQ-5959,10405.0
WPML-8754,28604.0
NPBDG-5294,6078.0
NCWG-2954,87273.0
NCWG-2954,87258.0
EPAAN-4924,1830.0
NWUC-1078,7074.0
NWUC-1078,7083.0
NWUC-1078,7065.0
NWUC-1078,7074.0
WPUT-6055,182.0
WPUT-6055,182.0
WPUT-6055,182.0
WPUT-6055,174.0
WPUT-6055,174.0
WPUT-6055,174.0
WPUT-6055,173.0
WPUT-6055,173.0
WPUT-6055,173.0
WPUT-6055,174.0
WPUT-6055,174.0
WPUT-6055,174.0
SPQM-9830,0.0
SPQM-9830,0.0
WPBDD-2562,1184.0
NCYV-1407,9650.0
SPBDH-0034,7095.0
SPBDH-0034,7094.0
NWXZ-3209,25109.0
NWXZ-3209,5491.0
NCXG-4421,11683.0
WPLC-9776,16959.0
NWBER-2469,3397.0
21-0658,5134.0
NPVI-4141,1574.0
NPVI-4141,1523.0
NPAAW-2046,5560.0
85-9430,1856.0
UPQM-9168,5002.0
UPQM-9168,5002.0
UPQM-9168,5002.0
UPQM-9168,4996.0
UPQM-9168,4996.0
UPQM-9168,4996.0
UPQM-9168,4965.0
UPQM-9168,4965.0
UPQM-9168,4965.0
UPBBU-8880,12552.0
WPBAR-0069,16722.0
WPWG-0048,2513.0
WPWG-0048,2513.0
WPWG-0048,2513.0
WPQC-9842,5812.0
WPQC-9842,5812.0
SPXG-4502,3035.0
NPBAR-1699,6377.0
UPTD-4579,13366.0
UPTD-4579,13361.0
WPUT-0775,0.0
WPCAO-5473,15981.0
SGLL-9995,0.0
EPPS-3100,20340.0
EPVH-6873,7420.0
EPBAQ-9186,20280.0
EPBAQ-9186,20279.0
131-6222,0.0
131-6222,0.0
131-6222,0.0
131-6222,0.0
WPAAE-8133,29802.0
WPAAE-8133,29802.0
WPWE-3937,3904.0
NCBEP-8906,6665.0
NCBEP-8906,6665.0
205-6136,0.0
SPYV-3789,0.0
59-3771,22255.0
59-3771,22255.0
UPJP-0671,146070.0
UPJP-0671,50028.0
UPJP-0671,50260.0
UPJP-0671,1.0
301-7338,5825.0
NPJR-0052,6496.0
226-4205,18549.0
226-4205,18549.0
59-2199,6545.0
UPVI-6365,8590.0
158-7100,0.0
158-7100,0.0
WPAAE-8461,4532.0
WPAAE-8461,4557.0
WPKD-5978,4211.0
UPAAN-3083,74155.0
SPJQ-2971,49996.0
SGDAF-1459,62774.0
WPKN-4000,8529.0
SPBBU-3529,8354.0
WPKF-6208,78693.0
301-7502,12897.0
WPQR-5615,59235.0
WPKB-1653,11970.0
52-5884,5415.0
NPBEQ-4365,8554.0
CPKJ-1298,22118.0
SGABJ-0008,0.0
SGBEQ-2946,1680.0
SGBEQ-2946,1692.0
SGBEQ-2946,1698.0
SGBEQ-2946,1667.0
SGBEQ-2946,1679.0
SGBEQ-2946,1685.0
SGBEQ-2946,1656.0
SGBEQ-2946,1668.0
SGBEQ-2946,1674.0
SGXF-9703,7213.0
SGXF-9703,7213.0
SGBBU-7863,10865.0
SGABI-9460,1485.0
SGABI-9460,1485.0
SGBBU-8108,9787.0
SGBBU-8108,9787.0
SGJL-0248,0.0
SGBBU-4636,16208.0
WPNB-5245,44677.0
WPNB-5245,44677.0
WPNB-5245,44677.0
WPNB-5245,44678.0
WPNB-5245,44678.0
WPNB-5245,44678.0
17-0360,6125.0
17-0360,6125.0
CPKK-7444,15057.0
WPXE-8068,4082.0
WPXE-8068,57507.0
95-2844,76796.0
NCUS-3704,0.0
NCUS-3704,0.0
WPUC-0736,30000.0
158-7110,27693.0
158-7110,27689.0
UPMM-0205,723.0
UPMM-0205,723.0
UPMM-0205,0.0
UPMM-0205,0.0
UPBBU-9198,8840.0
WPPS-2489,98.0
WPPS-2489,98.0
SGUT-3531,
SGUT-3531,15997.0
SGUT-3531,141289.0
UPXZ-1914,0.0
UPXZ-1914,0.0
NWAAV-7302,15067.0
EPABO-9052,12147.0
SPAAN-2102,18909.0
WPBEQ-1303,7873.0
NCLM-0969,12406.0
WPXZ-9450,0.0
EPBER-6804,8187.0
WPXY-0558,5784.0
WPXY-0558,5784.0
CPYV-2776,0.0
WPAAN-2346,71745.0
WPAAN-2346,71739.0
WPAAN-2346,71740.0
WPAAN-2346,71734.0
WPYG-2156,1405.0
UPBEP-4015,5887.0
205-5252,61232.0
205-5252,61232.0
205-5252,61232.0
UPYG-9431,2331.0
WPJQ-6676,15982.0
WPJQ-6676,15982.0
WPJQ-6676,15982.0
WPJQ-6676,15982.0
CPVI-0726,0.0
57-8868,14699.0
WPBAQ-8054,96576.0
87-4902,182000.0
87-4902,182000.0
87-4902,0.0
87-4902,0.0
NCXG-2127,4488.0
WPGY-7298,30808.0
WPCAT-1794,11598.0
WPCAT-3322,2396.0
EPTG-6681,3.0
SPMM-2436,0.0
SPMM-2436,0.0
SPTF-5538,89659.0
WPWE-7946,90.0
WPKS-4289,13001.0
WPUC-0223,0.0
NWVI-8076,3079.0
NWBEO-3383,0.0
NWBEO-3383,0.0
WPUS-0682,1.0
WPUS-0682,0.0
EPXG-6521,2309.0
SGBDG-9098,5773.0
NPBBT-3335,16731.0
WPHS-3921,3790.0
WPUT-2496,3870.0
NPBBT-0007,2568.0
WPPH-1300,
WPPH-1300,10394.0
NCAAE-7521,1768.0
NWJO-5616,3090.0
WPXZ-3574,15344.0
WPXZ-3574,15351.0
